scope,id,type,name,is_modified,is_value_affected,is_reach_affected,is_upstream,node_id,node_operation,node_type,node_s_pos,node_e_pos,node_level,actor_id,reachability,reachability_actor_ids,code,use_ids,non_contaminated_use_nodes
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_40,VARIABLE,OPENMP_INCLUDE_DIRS,True,False,False,False,CMakeLists.txt:n_dst_804,added,unquoted_argument,3298,3317,9,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_59,"['USE_OPENMP', 'APPLE']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_54', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_55']",find_path(OPENMP_INCLUDE_DIRS REQUIRED NAMES omp.h HINTS /opt/homebrew/Cellar/libomp/*/include/),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_22', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_23', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_802']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_41,VARIABLE,FOPENMP,True,False,False,False,CMakeLists.txt:n_dst_858,added,unquoted_argument,3528,3535,9,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_63,"['USE_OPENMP', 'NOT (APPLE)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_54', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_55', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_62']","set(FOPENMP ""-fopenmp"")",['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_26'],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_42,VARIABLE,FOPENMP,True,False,False,False,CMakeLists.txt:n_dst_883,added,unquoted_argument,3571,3578,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_65,"['NOT (USE_OPENMP)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_54', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_64']","set(FOPENMP """")","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_25', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_26']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_43,VARIABLE,CMAKE_CXX_FLAGS,True,False,False,False,CMakeLists.txt:n_dst_907,added,unquoted_argument,3611,3626,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_67,['APPLE'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_66'],"set(CMAKE_CXX_FLAGS ""-g -O2 -Wall -Wextra${FOPENMP}-fPIC -std=c++17"")",[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_44,VARIABLE,USE_CUDNN,True,False,False,False,CMakeLists.txt:n_dst_936,added,unquoted_argument,3740,3749,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_69,['APPLE'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_66'],set(USE_CUDNN OFF),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_108', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_239', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_266', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_273', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_291', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_383', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3530']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_45,VARIABLE,USE_CUDA_CV,True,False,False,False,CMakeLists.txt:n_dst_945,added,unquoted_argument,3763,3774,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_70,['APPLE'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_66'],set(USE_CUDA_CV OFF),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_361', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_376', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3536']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_46,VARIABLE,CMAKE_CXX_FLAGS,True,False,False,False,CMakeLists.txt:n_dst_960,added,unquoted_argument,3795,3810,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_72,"['NOT (APPLE)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_66', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_71']","set(CMAKE_CXX_FLAGS ""-g -O2 -Wall -Wextra${FOPENMP}-fPIC -std=c++14 -Wl,--no-as-needed -ltcmalloc_minimal"")",[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_47,VARIABLE,CMAKE_CXX_STANDARD,True,False,False,False,CMakeLists.txt:n_dst_986,added,unquoted_argument,3914,3932,3,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_73,[],[],set(CMAKE_CXX_STANDARD 17),[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_48,VARIABLE,CMAKE_CXX_FLAGS,True,False,False,False,CMakeLists.txt:n_dst_1016,added,unquoted_argument,4011,4026,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_76,['WARNING'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_75'],"string(APPEND CMAKE_CXX_FLAGS ""-Werror"")",[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_49,VARIABLE,BUILD_TYPE,True,False,False,False,CMakeLists.txt:n_dst_1041,added,unquoted_argument,4068,4078,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_78,['RELEASE'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_77'],set(BUILD_TYPE release),[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_50,VARIABLE,BUILD_TYPE,True,False,False,False,CMakeLists.txt:n_dst_1056,added,unquoted_argument,4103,4113,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_80,"['NOT (RELEASE)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_77', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_79']",set(BUILD_TYPE dev),[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_51,VARIABLE,USE_JSON_API,True,False,False,False,CMakeLists.txt:n_dst_1087,added,unquoted_argument,4179,4191,9,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_83,"['USE_COMMAND_LINE', 'NOT USE_CAFFE']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_81', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_82']",set(USE_JSON_API ON),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_33', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_709', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_719', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_896', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_928', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_1715', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2062', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2367', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2960', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3503']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_52,VARIABLE,CMAKE_CXX_FLAGS,True,False,False,False,CMakeLists.txt:n_dst_1106,added,unquoted_argument,4222,4237,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_84,['USE_COMMAND_LINE'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_81'],"string(APPEND CMAKE_CXX_FLAGS ""-DUSE_COMMAND_LINE"")",[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_53,VARIABLE,USE_JSON_API,True,False,False,False,CMakeLists.txt:n_dst_1131,added,unquoted_argument,4297,4309,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_86,['USE_HTTP_SERVER'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_85'],set(USE_JSON_API ON),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_33', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_709', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_719', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_896', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_928', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_1715', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2062', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2367', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2960', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3503']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_54,VARIABLE,CMAKE_CXX_FLAGS,True,False,False,False,CMakeLists.txt:n_dst_1142,added,unquoted_argument,4330,4345,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_87,['USE_HTTP_SERVER'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_85'],"string(APPEND CMAKE_CXX_FLAGS ""-DUSE_HTTP_SERVER"")",[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_55,VARIABLE,USE_JSON_API,True,False,False,False,CMakeLists.txt:n_dst_1167,added,unquoted_argument,4409,4421,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_89,['USE_HTTP_SERVER_OATPP'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_88'],set(USE_JSON_API ON),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_33', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_709', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_719', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_896', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_928', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_1715', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2062', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2367', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2960', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3503']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_56,VARIABLE,CMAKE_CXX_FLAGS,True,False,False,False,CMakeLists.txt:n_dst_1178,added,unquoted_argument,4442,4457,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_90,['USE_HTTP_SERVER_OATPP'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_88'],"string(APPEND CMAKE_CXX_FLAGS ""-DUSE_HTTP_SERVER_OATPP"")",[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_57,VARIABLE,CMAKE_CXX_FLAGS,True,False,False,False,CMakeLists.txt:n_dst_1205,added,unquoted_argument,4529,4544,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_92,['USE_JSON_API'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_91'],"string(APPEND CMAKE_CXX_FLAGS ""-DUSE_JSON_API"")",[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_58,VARIABLE,VARIANT_VERSION,True,False,False,False,CMakeLists.txt:n_dst_1232,added,unquoted_argument,4632,4647,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_94,['APPLE'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_93'],set(VARIANT_VERSION v1.2.0),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_35', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_37']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_59,VARIABLE,VARIANT_INCLUDE_DIRS,True,False,False,False,CMakeLists.txt:n_dst_1303,added,unquoted_argument,5090,5110,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_97,['APPLE'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_93'],"set(VARIANT_INCLUDE_DIRS ""${CMAKE_BINARY_DIR}/variant/src/variant/include/"")","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_701', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_800']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_60,VARIABLE,PROTOBUF_VERSION,True,False,False,False,CMakeLists.txt:n_dst_1336,added,unquoted_argument,5255,5271,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_99,['BUILD_PROTOBUF'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98'],set(PROTOBUF_VERSION 3.11.4),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_41', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_42']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_61,VARIABLE,PROTOBUF_INCLUDE_DIR,True,False,False,False,CMakeLists.txt:n_dst_1405,added,unquoted_argument,5902,5922,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_101,['BUILD_PROTOBUF'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98'],set(PROTOBUF_INCLUDE_DIR ${CMAKE_BINARY_DIR}/protobuf/src/protobuf/src),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_54', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_400', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_490', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_501', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_505', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_507', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_517', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_519', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_563', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_567', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_570', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_805']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_62,VARIABLE,PROTOBUF_LIB_DIR,True,False,False,False,CMakeLists.txt:n_dst_1420,added,unquoted_argument,5978,5994,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_102,['BUILD_PROTOBUF'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98'],set(PROTOBUF_LIB_DIR ${CMAKE_BINARY_DIR}/protobuf/src/protobuf-build/),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_45', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_47', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_48', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_49', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_50', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_51', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_52', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_53', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_69', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_334', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_406', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_409', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_411', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_415', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_417', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_500', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_508', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_513', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_521', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_564', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_650']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_63,VARIABLE,PROTOBUF_PROTOC,True,False,False,False,CMakeLists.txt:n_dst_1435,added,unquoted_argument,6053,6068,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_103,['BUILD_PROTOBUF'],['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98'],set(PROTOBUF_PROTOC ${PROTOBUF_LIB_DIR}/protoc),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_70', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_489', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_651']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_64,VARIABLE,PROTOBUF_LIB_DEPS,True,False,False,False,CMakeLists.txt:n_dst_1456,added,unquoted_argument,6123,6140,9,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_105,"['BUILD_PROTOBUF', 'APPLE']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_104']",set(PROTOBUF_LIB_DEPS ${PROTOBUF_LIB_DIR}/libprotobuf.dylib ${PROTOBUF_LIB_DIR}/libprotoc.dylib ${PROTOBUF_LIB_DIR}/libprotobuf-lite.dylib),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_491', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_837']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_65,VARIABLE,PROTOBUF_LIB_DEPS,True,False,False,False,CMakeLists.txt:n_dst_1493,added,unquoted_argument,6280,6297,9,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_107,"['BUILD_PROTOBUF', 'NOT (APPLE)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_104', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_106']",set(PROTOBUF_LIB_DEPS ${PROTOBUF_LIB_DIR}/libprotobuf.so ${PROTOBUF_LIB_DIR}/libprotoc.so ${PROTOBUF_LIB_DIR}/libprotobuf-lite.so),['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_837'],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_66,VARIABLE,Protobuf_FOUND,True,False,False,False,CMakeLists.txt:n_dst_1574,added,unquoted_argument,6578,6586,9,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_112,"['NOT (BUILD_PROTOBUF)', '', 'USE_CAFFE OR USE_TORCH']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_110', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_111']",find_package(Protobuf REQUIRED 3.11.4),[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_67,VARIABLE,Protobuf_FOUND,True,False,False,False,CMakeLists.txt:n_dst_1591,added,unquoted_argument,6636,6644,9,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_114,"['NOT (BUILD_PROTOBUF)', '', 'NOT (USE_CAFFE OR USE_TORCH)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_110', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_111', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_113']",find_package(Protobuf REQUIRED),[],0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_68,VARIABLE,PROTOBUF_PROTOC,True,False,False,False,CMakeLists.txt:n_dst_1608,added,unquoted_argument,6676,6691,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_115,"['NOT (BUILD_PROTOBUF)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_110']",set(PROTOBUF_PROTOC ${Protobuf_PROTOC_EXECUTABLE}),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_70', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_489', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_651']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_69,VARIABLE,PROTOBUF_INCLUDE_DIR,True,False,False,False,CMakeLists.txt:n_dst_1622,added,unquoted_argument,6731,6751,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_116,"['NOT (BUILD_PROTOBUF)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_110']",set(PROTOBUF_INCLUDE_DIR ${Protobuf_INCLUDE_DIRS}),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_400', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_490', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_501', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_505', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_507', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_517', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_519', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_563', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_567', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_570', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_805']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_70,VARIABLE,PROTOBUF_LIB_DEPS,True,False,False,False,CMakeLists.txt:n_dst_1636,added,unquoted_argument,6786,6803,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_117,"['NOT (BUILD_PROTOBUF)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_110']",set(PROTOBUF_LIB_DEPS protobuf::libprotobuf),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_491', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_837']",0
CMakeLists.txt:n_dst_11637,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_def_71,DELIVERABLE,protobuf,True,False,False,False,CMakeLists.txt:n_dst_1645,added,unquoted_argument,6849,6857,6,f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_118,"['NOT (BUILD_PROTOBUF)', '']","['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_98', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_actor_110']",add_custom_target(protobuf),"['f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_748', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_863', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_889', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_905', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_920', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_937', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_952', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_976', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_1724', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_1740', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_1772', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_1910', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2071', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2376', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2969', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2984', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_2998', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3016', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3031', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3362', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3378', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3443', 'f55f5442c2af74da421c038289c29c322fd0ad3a_destination_use_3459']",0
